file,model,table,column,description,dataType,formatString,lineageTag,sourceColumn
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,di_pred_existing_customer_selling_score,Quality score for existing customer selling activities,double,,817ae946-feba-4fa9-912c-e1e83110a97b,di_pred_existing_customer_selling_score
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,di_pred_all_score,Overall quality score,double,,76aed3b1-e841-4c64-86b9-ce922cb2aa88,di_pred_all_score
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,di_pred_all_label,Overall quality score label,string,,075373a6-2314-4961-b45c-0a61d804296a,di_pred_all_label
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,matched_accounts_percentage,Percentage of matched accounts,double,,29fc89f7-355b-45d0-9e08-2728bf172dd1,matched_accounts_percentage
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,accounts_avg_match_conf,Average match confidence for accounts,double,,bbe47ad5-eb38-47dc-a748-d49cd06d19df,accounts_avg_match_conf
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,matched_leads_percentage,Percentage of matched leads,double,,9c086029-c84c-4f58-bafc-0ed5fe1dcc63,matched_leads_percentage
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,leads_avg_match_conf,Average match confidence for leads,double,,46106e0e-6733-4a87-8777-6cd08afb10a9,leads_avg_match_conf
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,matched_contacts_percentage,Percentage of matched contacts,double,,c5291418-729c-4f56-bf33-f6c3b53e3dec,matched_contacts_percentage
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,contacts_avg_match_conf,Average match confidence for contacts,double,,07898142-9001-47bc-8fd7-205af4f54b42,contacts_avg_match_conf
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,di_success_prob_reset_on,Date/time when di success prob reset on.,dateTime,General Date,5c13abb3-f572-4d93-8b71-06ea22590012,di_success_prob_reset_on
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,di_pred_new_logo_qual_bucket_tiers,Text label for di pred new logo qual bucket tiers.,string,,9e4d29ed-e933-4aed-94b2-bcc31db6908a,di_pred_new_logo_qual_bucket_tiers
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,di_pred_existing_customer_qual_bucket_tiers,Text label for di pred existing customer qual bucket tiers.,string,,54acbc74-afdc-4254-81c9-acf6ff5b11f5,di_pred_existing_customer_qual_bucket_tiers
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,ref_date_potential_growth_rate,Date/time when ref date potential growth rate.,string,,ddd37b5e-8c67-4136-a4dd-785d702e514f,ref_date_potential_growth_rate
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,min_ext_match_conf,Text label for min ext match conf.,string,,91e91790-cddd-4cde-8628-5864d330c697,min_ext_match_conf
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,geo_required_erp_accounts,Number of docs that require geocoding API requests,int64,0,39f89a98-3676-427c-9dd4-59843c40cde8,geo_required_erp_accounts
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,geo_api_requests_erp_accounts,Number of geocoding API requests sent,int64,0,71255fb4-8681-4b57-8524-bd5d0efb260e,geo_api_requests_erp_accounts
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\companies_history.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,companies_history,di_compound_score_all,Numeric value for di compound score all.,double,,9baab981-63a3-450a-907c-f816658c4045,di_compound_score_all
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,entity,Value for entity.,,,82e8678d-ea59-42b4-a35d-e6043095aadb,[entity]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,_sys_docid,System: Value for docid.,,,6a99baa4-5d68-47c8-9ada-55350670d51b,[_sys_docid]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,_sys_filter_start_date,System: Date/time when filter start date.,,General Date,317b3218-8ae0-4491-955d-f6fa7d93aac0,[_sys_filter_start_date]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,crm_completeness,CRM: Value for completeness.,,,0ac69f0e-ef6b-4664-b221-d87792de51be,[crm_completeness]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,crm_completeness_geo,CRM: Value for completeness geo.,,,0f227e34-8b51-4dbe-8b9a-25544bf2c0ea,[crm_completeness_geo]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,crm_completeness_marketing,CRM: Value for completeness marketing.,,,7134e4ce-5322-4256-8b89-841f1abec6ba,[crm_completeness_marketing]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,crm_completeness_contact,CRM: Value for completeness contact.,,,82ea1c2f-37be-4bc6-9ae1-0b9cc2585543,[crm_completeness_contact]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,crm_completeness_contact_method,CRM: Value for completeness contact method.,,,7ce74689-0411-4b3d-8612-b84e840ee524,[crm_completeness_contact_method]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,trueai_completeness,TrueAI: Value for completeness.,,,8484a2f0-3347-4374-8aaf-3f5558b6c691,[trueai_completeness]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,trueai_completeness_geo,TrueAI: Value for completeness geo.,,,cc152aae-b5e0-4210-854b-aef0ecebb743,[trueai_completeness_geo]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,trueai_completeness_marketing,TrueAI: Value for completeness marketing.,,,ac7fc4bf-8cb9-44a8-84d6-4df1c343c08e,[trueai_completeness_marketing]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,trueai_completeness_contact,TrueAI: Value for completeness contact.,,,0996c4b7-3886-49ec-afef-235555adf290,[trueai_completeness_contact]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,trueai_completeness_contact_method,TrueAI: Value for completeness contact method.,,,6d583088-59e0-46df-b464-96cd1e50d573,[trueai_completeness_contact_method]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,_sys_user_id,System: Identifier for user.,,,8d196aa1-3b2f-421a-8d66-f6aaa93688f3,[_sys_user_id]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\completeness_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,completeness_summary,sort,Value for sort.,,0,0f827162-3e98-40fb-a0b4-64a780bf3e28,[sort]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,entity,Value for entity.,,,35f50a1f-a07f-4b72-9239-e22aed7861fd,[entity]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,_sys_docid,System: Value for docid.,,,9cad70a7-4dc3-4491-b97e-2f13a94683fb,[_sys_docid]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,_sys_filter_start_date,System: Date/time when filter start date.,,General Date,ad449777-5480-49b1-9ebe-f8127ecbd27b,[_sys_filter_start_date]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,crm_leadsource,CRM: Value for leadsource.,,,7c04e25b-2778-4637-a9ef-cb9ba32b1a5b,[crm_leadsource]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,trueai_leadsource,TrueAI: Value for leadsource.,,,582eb5e3-b8c5-4145-9f87-b4553f1775a0,[trueai_leadsource]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,trueai_leadsource_rule,TrueAI: Value for leadsource rule.,,,ee1f88ed-c1d3-4a75-ab1f-1949f273dcac,[trueai_leadsource_rule]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,crm_industry,CRM: Value for industry.,,,2d6c1c7f-1bb6-4e03-ab0b-a924cbb7f7c6,[crm_industry]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,trueai_industry,TrueAI: Value for industry.,,,470894fa-22c0-4bc8-ac3f-be939e6bb533,[trueai_industry]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,trueai_industry_rule,TrueAI: Value for industry rule.,,,a7d333fb-bf87-4d29-8851-afdd40b1de07,[trueai_industry_rule]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,crm_addr_city,CRM: Value for addr city.,,,f3af1b63-e318-44c2-82d8-67895c360f34,[crm_addr_city]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,trueai_addr_city,TrueAI: Value for addr city.,,,72e58c45-fbd3-440c-a004-95df8e14448c,[trueai_addr_city]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,crm_addr_state,CRM: Value for addr state.,,,0cd64b4e-c36f-44ab-858a-cbdff27b89b9,[crm_addr_state]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,trueai_addr_state,TrueAI: Value for addr state.,,,bb84d90f-f9ad-40dd-98af-95d38f476a56,[trueai_addr_state]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,crm_addr_country,CRM: Count of addr country.,,,4dc6bd88-3436-4819-9e09-6d1050924fd0,[crm_addr_country]
powerbi\src\Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel\definition\tables\consistency_summary.tmdl,Dataset - Azure Data Lake - Automatic Data Enhancement.SemanticModel,consistency_summary,trueai_addr_country,TrueAI: Count of addr country.,,,da8f24fb-4b24-4b09-8432-2f91a4425953,[trueai_addr_country]
